pl_name,hostname,sy_pnum,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,st_spectype,st_teff
Kepler-192 b,Kepler-192,3,0,9.92674600,0.090000,2.740,0.244,7.95000,0.02500,M-R relationship,2.120000,,5479.00
Kepler-192 c,Kepler-192,3,0,21.22340000,0.150000,2.790,0.249,8.20000,0.02580,M-R relationship,2.070000,,5479.00
Kepler-192 d,Kepler-192,3,0,6.47027579,0.066800,1.020,0.091,1.04000,0.00328,M-R relationship,5.390000,,5487.00
Kepler-1920 b,Kepler-1920,1,0,30.25410080,0.204300,2.954,0.264,9.03000,0.02840,M-R relationship,1.920000,,6277.00
Kepler-1921 b,Kepler-1921,2,0,20.03479958,0.155700,2.895,0.258,8.72000,0.02740,M-R relationship,1.980000,,6120.00
Kepler-1921 c,Kepler-1921,2,0,3.15722086,0.045400,1.410,0.151,2.57000,0.00809,M-R relationship,5.040000,,6120.00
Kepler-1922 b,Kepler-1922,1,0,13.22259998,0.107700,2.291,0.204,5.86000,0.01840,M-R relationship,2.680000,,5931.00
Kepler-1923 b,Kepler-1923,1,0,52.60969925,0.284600,1.960,0.175,4.50000,0.01420,M-R relationship,3.290000,,5881.00
Kepler-1924 b,Kepler-1924,1,0,15.33170033,0.121600,2.654,0.237,7.53000,0.02370,M-R relationship,2.210000,,5726.00
Kepler-1925 b,Kepler-1925,1,0,46.71640015,0.258800,3.002,0.268,9.28000,0.02920,M-R relationship,1.890000,,5856.00
Kepler-1926 b,Kepler-1926,1,0,42.87770081,0.219700,2.315,0.207,5.97000,0.01880,M-R relationship,2.640000,,5256.00
Kepler-1927 b,Kepler-1927,1,0,73.75039673,0.385900,3.406,0.304,11.50000,0.03620,M-R relationship,1.600000,,6056.00
Kepler-1928 b,Kepler-1928,1,0,19.57783000,0.194000,1.992,0.178,4.63000,0.01460,M-R relationship,3.220000,,5720.00
Kepler-1929 b,Kepler-1929,1,0,59.36249924,0.298700,3.073,0.274,9.65000,0.03040,M-R relationship,1.830000,,5786.00
Kepler-193 b,Kepler-193,2,0,11.38848000,0.106000,2.390,0.213,6.30000,0.01980,M-R relationship,2.540000,,6335.00
Kepler-193 c,Kepler-193,2,0,50.69749400,0.286000,2.750,0.245,8.00000,0.02520,M-R relationship,2.110000,,6335.00
Kepler-1930 b,Kepler-1930,1,0,13.02680016,0.102500,1.530,0.136,2.95000,0.00929,M-R relationship,4.530000,,5083.00
Kepler-1931 b,Kepler-1931,1,0,38.57609940,0.235600,2.653,0.237,7.53000,0.02370,M-R relationship,2.220000,,6167.00
Kepler-1932 b,Kepler-1932,1,0,0.52417702,0.012300,1.515,0.135,2.91000,0.00914,M-R relationship,4.600000,,5278.00
Kepler-1933 b,Kepler-1933,1,0,4.94329023,0.056100,1.180,0.105,1.76000,0.00553,M-R relationship,5.890000,,5661.00
Kepler-1934 b,Kepler-1934,1,0,1.41975999,0.024500,0.913,0.081,0.70200,0.00221,M-R relationship,5.070000,,5925.00
Kepler-1935 b,Kepler-1935,1,0,3.95140004,0.046300,2.503,0.223,6.82000,0.02140,M-R relationship,2.390000,,5570.00
Kepler-1936 b,Kepler-1936,1,0,126.55699920,0.554800,3.166,0.282,10.20000,0.03200,M-R relationship,1.770000,,6501.00
Kepler-1937 b,Kepler-1937,1,0,9.68859959,0.094300,3.023,0.270,9.39000,0.02950,M-R relationship,1.870000,,6457.00
Kepler-1938 b,Kepler-1938,1,0,13.06260014,0.093800,1.828,0.163,4.00000,0.01260,M-R relationship,3.600000,,4522.00
Kepler-1939 b,Kepler-1939,1,0,2.79065990,0.033400,1.165,0.104,1.68000,0.00528,M-R relationship,5.840000,,4353.00
Kepler-194 b,Kepler-194,3,0,2.09228100,0.032000,1.510,0.135,2.89000,0.00909,M-R relationship,4.610000,,6089.00
Kepler-194 c,Kepler-194,3,0,17.30803200,0.131000,2.590,0.231,7.22000,0.02270,M-R relationship,2.280000,,6089.00
Kepler-194 d,Kepler-194,3,0,52.81497300,0.275000,2.400,0.214,6.35000,0.02000,M-R relationship,2.520000,,6089.00
Kepler-1940 b,Kepler-1940,1,0,4.95061016,0.052500,1.547,0.138,3.01000,0.00948,M-R relationship,4.460000,,5431.00
Kepler-1941 b,Kepler-1941,1,0,31.33510017,0.205400,2.650,0.236,7.51000,0.02360,M-R relationship,2.220000,,6404.00
Kepler-1942 b,Kepler-1942,1,0,4.62604999,0.051600,2.117,0.189,5.13000,0.01610,M-R relationship,2.970000,,5834.00
Kepler-1943 b,Kepler-1943,1,0,4.85018015,0.057100,1.549,0.138,3.02000,0.00949,M-R relationship,4.470000,,6032.00
Kepler-1944 b,Kepler-1944,1,0,9.84257984,0.091800,2.760,0.246,8.05000,0.02530,M-R relationship,2.100000,,5585.00
Kepler-1945 b,Kepler-1945,1,0,6.08003998,0.059700,1.289,0.115,2.21000,0.00695,M-R relationship,5.670000,,4991.00
Kepler-1946 b,Kepler-1946,1,0,3.03519011,0.039400,2.488,0.222,6.75000,0.02120,M-R relationship,2.410000,,5505.00
Kepler-1947 b,Kepler-1947,1,0,6.96363020,0.071100,1.010,0.090,1.01000,0.00317,M-R relationship,5.380000,,6040.00
Kepler-1948 b,Kepler-1948,1,0,15.57129955,0.102200,1.033,0.092,1.09000,0.00343,M-R relationship,5.440000,,3872.00
Kepler-1949 b,Kepler-1949,1,0,2.20828009,0.035200,2.220,0.198,5.56000,0.01750,M-R relationship,2.790000,,6028.00
Kepler-195 b,Kepler-195,2,0,8.30787200,0.077000,2.030,0.181,4.78000,0.01500,M-R relationship,3.140000,,5329.00
Kepler-195 c,Kepler-195,2,0,34.09686300,0.197000,1.550,0.138,3.02000,0.00951,M-R relationship,4.460000,,5329.00
Kepler-1950 b,Kepler-1950,1,0,10.77690029,0.087100,1.527,0.136,2.95000,0.00927,M-R relationship,4.550000,,5455.00
Kepler-1951 b,Kepler-1951,1,0,20.65780067,0.143500,2.321,0.207,6.00000,0.01890,M-R relationship,2.640000,,5468.00
Kepler-1952 b,Kepler-1952,1,0,27.21080017,0.172400,1.239,0.111,2.07000,0.00650,M-R relationship,5.980000,,5973.00
Kepler-1953 b,Kepler-1953,1,0,6.24565983,0.060700,1.286,0.115,2.20000,0.00692,M-R relationship,5.690000,,4858.00
Kepler-1954 b,Kepler-1954,1,0,5.88343000,0.062500,1.802,0.161,3.90000,0.01230,M-R relationship,3.660000,,5840.00
Kepler-1955 b,Kepler-1955,1,0,14.26519966,0.117000,1.167,0.104,1.69000,0.00531,M-R relationship,5.850000,,5825.00
Kepler-1956 b,Kepler-1956,1,0,5.94371986,0.056300,1.089,0.097,1.32000,0.00416,M-R relationship,5.610000,,4391.00
Kepler-1957 b,Kepler-1957,1,0,2.18662000,0.029900,0.944,0.084,0.79000,0.00248,M-R relationship,5.160000,,4904.00
Kepler-1958 b,Kepler-1958,1,0,9.32861996,0.085600,2.051,0.183,4.86000,0.01530,M-R relationship,3.090000,,5749.00
Kepler-1959 b,Kepler-1959,1,0,6.38669014,0.061700,1.143,0.102,1.57000,0.00494,M-R relationship,5.780000,,5071.00
Kepler-196 b,Kepler-196,3,0,20.73988600,0.138000,1.900,0.170,4.27000,0.01340,M-R relationship,3.420000,,5128.00
Kepler-196 c,Kepler-196,3,0,47.42773700,0.240000,2.240,0.200,5.65000,0.01780,M-R relationship,2.760000,,5128.00
Kepler-196 d,Kepler-196,3,0,122.08000180,0.448400,2.661,0.237,7.56000,0.02380,M-R relationship,2.210000,,5132.00
Kepler-1960 b,Kepler-1960,1,0,2.29794002,0.035400,1.307,0.117,2.26000,0.00712,M-R relationship,5.560000,,6371.00
Kepler-1961 b,Kepler-1961,1,0,5.60471010,0.058800,1.619,0.144,3.25000,0.01020,M-R relationship,4.210000,,5401.00
Kepler-1962 b,Kepler-1962,1,0,7.99145985,0.078300,1.215,0.108,1.95000,0.00614,M-R relationship,5.980000,,5700.00
Kepler-1963 b,Kepler-1963,1,0,1.96226001,0.029800,0.744,0.066,0.33700,0.00106,M-R relationship,4.490000,,5726.00
Kepler-1964 b,Kepler-1964,1,0,2.44082999,0.032200,1.781,0.159,3.83000,0.01200,M-R relationship,3.730000,,4803.00
Kepler-1965 b,Kepler-1965,1,0,41.86869812,0.230100,1.354,0.121,2.40000,0.00756,M-R relationship,5.310000,,5852.00
Kepler-1966 b,Kepler-1966,1,0,8.61742973,0.076300,1.105,0.099,1.39000,0.00437,M-R relationship,5.660000,,5009.00
Kepler-1967 b,Kepler-1967,1,0,7.28169012,0.073500,0.730,0.065,0.31500,0.00099,M-R relationship,4.450000,,4970.00
Kepler-1968 b,Kepler-1968,1,0,7.28109980,0.069600,1.500,0.134,2.86000,0.00899,M-R relationship,4.660000,,5008.00
Kepler-1969 b,Kepler-1969,1,0,6.64752007,0.071700,1.682,0.150,3.47000,0.01090,M-R relationship,4.010000,,6046.00
Kepler-197 b,Kepler-197,4,0,5.59930800,0.060000,1.020,0.091,1.04000,0.00328,M-R relationship,5.390000,,6004.00
Kepler-197 c,Kepler-197,4,0,10.34969500,0.090000,1.230,0.110,5.30000,0.01700,Mass,15.700000,,6004.00
Kepler-197 d,Kepler-197,4,0,15.67756300,0.119000,1.220,0.109,1.98000,0.00624,M-R relationship,5.990000,,6004.00
Kepler-197 e,Kepler-197,4,0,25.20971500,0.164000,0.910,0.081,0.69300,0.00218,M-R relationship,5.050000,,6004.00
Kepler-1972 b,Kepler-1972,2,0,7.54425000,0.076300,0.802,0.072,2.02000,0.00636,Mass,22.200000,,5818.00
Kepler-1972 c,Kepler-1972,2,0,11.32950000,0.104100,0.868,0.077,2.11000,0.00664,Mass,18.400000,,5818.00
Kepler-1977 b,Kepler-1977,1,0,4.53702121,0.048600,1.660,0.163,3.39000,0.01070,M-R relationship,4.070000,,4805.00
Kepler-1978 b,Kepler-1978,1,0,10.84969477,0.091400,2.670,0.268,7.61000,0.02390,M-R relationship,2.200000,,5251.00
Kepler-1979 b,Kepler-1979,1,0,18.50845260,0.138300,29.330,0.386,79500.00000,250.00000,M-R relationship,17.300000,,5942.00
Kepler-198 b,Kepler-198,3,0,17.79003700,0.131000,2.820,0.252,8.35000,0.02630,M-R relationship,2.050000,,5574.00
Kepler-198 c,Kepler-198,3,0,49.56741600,0.259000,2.470,0.220,6.66000,0.02100,M-R relationship,2.430000,,5574.00
Kepler-198 d,Kepler-198,3,0,1.31184443,0.022900,1.530,0.136,2.96000,0.00930,M-R relationship,4.540000,,5636.00
Kepler-1980 b,Kepler-1980,1,0,33.02571790,0.204900,2.210,0.254,5.52000,0.01740,M-R relationship,2.810000,,5819.00
Kepler-1981 b,Kepler-1981,1,0,453.54212000,1.329200,9.230,0.840,62.50000,0.19700,M-R relationship,0.437000,,5874.00
Kepler-1982 b,Kepler-1982,1,0,3.82315697,0.051100,0.770,0.077,0.38100,0.00120,M-R relationship,4.590000,,6202.00
Kepler-1983 b,Kepler-1983,1,0,7.32851947,0.068900,2.330,0.147,6.04000,0.01900,M-R relationship,2.620000,,5135.00
Kepler-1984 b,Kepler-1984,1,0,1.99281234,0.023800,6.810,0.072,37.30000,0.11700,M-R relationship,0.649000,,3638.00
Kepler-1985 b,Kepler-1985,1,0,3.42064689,0.042600,2.270,0.198,5.77000,0.01820,M-R relationship,2.710000,,5370.00
Kepler-1986 b,Kepler-1986,1,0,19.54896660,0.130700,1.890,0.263,4.23000,0.01330,M-R relationship,3.440000,,5549.00
Kepler-1987 b,Kepler-1987,4,0,2.34586300,0.031800,1.230,0.135,2.04000,0.00642,M-R relationship,6.020000,,4769.00
Kepler-1987 c,Kepler-1987,4,0,3.64830183,0.042700,1.330,0.151,2.33000,0.00733,M-R relationship,5.440000,,4769.00
Kepler-1987 d,Kepler-1987,4,0,5.64491415,0.057100,2.660,0.291,7.56000,0.02380,M-R relationship,2.210000,,4769.00
Kepler-1987 e,Kepler-1987,4,0,8.74292005,0.076500,1.920,0.219,4.35000,0.01370,M-R relationship,3.380000,,4769.00
Kepler-1988 b,Kepler-1988,1,0,11.49500229,0.103800,1.530,0.138,2.96000,0.00930,M-R relationship,4.540000,,6033.00
Kepler-1989 b,Kepler-1989,1,0,10.16102353,0.091800,4.620,0.425,19.30000,0.06070,M-R relationship,1.080000,,6032.00
Kepler-199 b,Kepler-199,2,0,23.63760400,0.158000,3.110,0.277,9.85000,0.03100,M-R relationship,1.800000,,5644.00
Kepler-199 c,Kepler-199,2,0,67.09340800,0.316000,3.250,0.290,10.60000,0.03340,M-R relationship,1.700000,,5644.00
Kepler-1990 b,Kepler-1990,2,0,1.73513619,0.028600,3.270,0.349,10.70000,0.03380,M-R relationship,1.680000,,5751.00
Kepler-1990 c,Kepler-1990,2,0,4.06844957,0.050400,0.980,0.106,0.90400,0.00284,M-R relationship,5.280000,,5751.00
Kepler-1991 b,Kepler-1991,2,0,13.26079792,0.106500,1.470,0.165,2.76000,0.00869,M-R relationship,4.770000,,5478.00
Kepler-1991 c,Kepler-1991,2,0,22.79020351,0.152800,2.570,0.259,7.13000,0.02240,M-R relationship,2.310000,,5478.00
Kepler-1992 b,Kepler-1992,1,0,15.61122380,0.116900,0.910,0.092,0.69300,0.00218,M-R relationship,5.050000,,5383.00
Kepler-1993 b,Kepler-1993,1,0,26.65657370,0.194300,4.150,0.395,16.10000,0.05060,M-R relationship,1.240000,,5159.00
Kepler-1994 b,Kepler-1994,1,0,4.61225043,0.053000,0.510,0.056,0.08700,0.00027,M-R relationship,3.600000,,5495.00
Kepler-1995 b,Kepler-1995,1,0,73.75788750,0.325900,4.280,0.412,16.90000,0.05330,M-R relationship,1.180000,,5029.00
Kepler-1996 b,Kepler-1996,2,0,32.37618300,0.178900,2.260,0.205,5.73000,0.01800,M-R relationship,2.730000,,4580.00
Kepler-1996 c,Kepler-1996,2,0,92.72972480,0.360800,2.810,0.251,8.30000,0.02610,M-R relationship,2.060000,,4580.00
Kepler-1997 b,Kepler-1997,1,0,26.75758660,0.181500,2.280,0.218,5.82000,0.01830,M-R relationship,2.700000,,6215.00
Kepler-1998 b,Kepler-1998,1,0,3.03267135,0.040500,0.600,0.062,0.15600,0.00049,M-R relationship,3.970000,,5640.00
Kepler-1999 b,Kepler-1999,1,0,8.73967580,0.071300,3.290,0.317,10.80000,0.03410,M-R relationship,1.670000,,4406.00
Kepler-20 b,Kepler-20,6,0,3.69610490,0.045650,1.773,0.158,9.70000,0.03052,Mass,9.400000,,5495.00
Kepler-20 c,Kepler-20,6,0,10.85407740,0.093600,2.894,0.258,11.10000,0.03492,Mass,2.510000,,5495.00
Kepler-20 d,Kepler-20,6,0,77.61145500,0.347400,2.606,0.232,13.40000,0.04216,Mass,4.100000,,5495.00
Kepler-20 e,Kepler-20,6,0,6.09848820,0.063700,0.821,0.073,0.76000,0.00239,Mass,7.500000,,5495.00
Kepler-20 f,Kepler-20,6,0,19.57832800,0.138700,0.952,0.085,1.40000,0.00440,Mass,8.400000,,5495.00
Kepler-20 g,Kepler-20,6,0,34.94000000,0.205500,4.710,0.420,19.96000,0.06280,Msini,1.050000,,5495.00
Kepler-200 b,Kepler-200,2,0,8.59480500,0.080000,2.130,0.190,5.18000,0.01630,M-R relationship,2.950000,,5678.00
Kepler-200 c,Kepler-200,2,0,10.22215700,0.090000,1.590,0.142,3.15000,0.00993,M-R relationship,4.310000,,5678.00
Kepler-2000 b,Kepler-2000,2,0,6.38315913,0.056200,2.730,0.296,7.90000,0.02490,M-R relationship,2.130000,,3757.00
Kepler-2000 c,Kepler-2000,2,0,20.61803480,0.122800,1.570,0.196,3.09000,0.00972,M-R relationship,4.390000,,3757.00
Kepler-2001 b,Kepler-2001,2,0,1.09001100,0.019700,1.040,0.106,1.12000,0.00352,M-R relationship,5.470000,,5081.00
Kepler-2001 c,Kepler-2001,2,0,14.09258319,0.108400,1.820,0.364,3.97000,0.01250,M-R relationship,3.620000,,5081.00
Kepler-201 b,Kepler-201,2,0,25.67208300,0.175000,2.460,0.219,6.62000,0.02080,M-R relationship,2.440000,,6065.00
Kepler-201 c,Kepler-201,2,0,151.88405800,0.573000,2.850,0.254,8.50000,0.02670,M-R relationship,2.020000,,6065.00
Kepler-202 b,Kepler-202,2,0,4.06942700,0.045000,1.630,0.145,3.29000,0.01040,M-R relationship,4.170000,,4668.00
Kepler-202 c,Kepler-202,2,0,16.28249300,0.113000,1.850,0.165,4.08000,0.01280,M-R relationship,3.540000,,4668.00
Kepler-203 b,Kepler-203,3,0,3.16269700,0.043000,2.570,0.229,7.13000,0.02240,M-R relationship,2.310000,,5821.00
Kepler-203 c,Kepler-203,3,0,5.37064700,0.061000,2.470,0.220,749.90000,2.36000,Mass,273.000000,,5821.00
Kepler-203 d,Kepler-203,3,0,11.32972000,0.100000,1.440,0.128,33.90000,0.10700,Mass,62.400000,,5821.00
Kepler-204 b,Kepler-204,2,0,14.40097400,0.117000,2.530,0.226,6.94000,0.02180,M-R relationship,2.350000,,5812.00
Kepler-204 c,Kepler-204,2,0,25.66059300,0.173000,1.790,0.160,3.86000,0.01210,M-R relationship,3.700000,,5812.00
Kepler-205 b,Kepler-205,2,0,2.75564000,0.032000,1.510,0.135,2.89000,0.00909,M-R relationship,4.610000,M1 V,4321.00
Kepler-205 c,Kepler-205,2,0,20.30654600,0.122000,1.640,0.146,3.33000,0.01050,M-R relationship,4.150000,M1 V,4321.00
Kepler-206 b,Kepler-206,3,0,7.78198700,0.078000,1.200,0.107,1.87000,0.00588,M-R relationship,5.950000,,5764.00
Kepler-206 c,Kepler-206,3,0,13.13747100,0.111000,1.770,0.158,3.78000,0.01190,M-R relationship,3.750000,,5764.00
Kepler-206 d,Kepler-206,3,0,23.44281000,0.163000,1.190,0.106,1.81000,0.00570,M-R relationship,5.900000,,5764.00
Kepler-207 b,Kepler-207,3,0,1.61186500,0.029000,1.570,0.140,3.09000,0.00972,M-R relationship,4.390000,,5920.00
Kepler-207 c,Kepler-207,3,0,3.07157100,0.044000,1.500,0.134,2.86000,0.00899,M-R relationship,4.660000,,5920.00
Kepler-207 d,Kepler-207,3,0,5.86807500,0.068000,3.310,0.295,11.00000,0.03450,M-R relationship,1.670000,,5920.00
Kepler-208 b,Kepler-208,4,0,4.22864000,0.054000,1.630,0.145,3.29000,0.01040,M-R relationship,4.170000,,6092.00
Kepler-208 c,Kepler-208,4,0,7.46662300,0.079000,1.390,0.124,2.51000,0.00790,M-R relationship,5.140000,,6092.00
Kepler-208 d,Kepler-208,4,0,11.13178600,0.103000,1.200,0.107,1.87000,0.00588,M-R relationship,5.950000,,6092.00
Kepler-208 e,Kepler-208,4,0,16.25945800,0.132000,1.480,0.132,2.79000,0.00879,M-R relationship,4.730000,,6092.00
Kepler-209 b,Kepler-209,2,0,16.08784500,0.122000,2.260,0.202,5.73000,0.01800,M-R relationship,2.730000,,5513.00
Kepler-209 c,Kepler-209,2,0,41.74988200,0.231000,3.100,0.277,9.80000,0.03080,M-R relationship,1.810000,,5513.00
Kepler-21 b,Kepler-21,1,0,2.78582120,0.043400,1.639,0.146,7.50000,0.02360,Mass,9.300000,F6 IV,6305.00
Kepler-210 b,Kepler-210,2,0,2.45323400,0.032000,2.940,0.262,8.96000,0.02820,M-R relationship,1.940000,M0 V,4559.00
Kepler-210 c,Kepler-210,2,0,7.97251300,0.070000,3.620,0.323,12.80000,0.04010,M-R relationship,1.480000,M0 V,4559.00
Kepler-211 b,Kepler-211,2,0,4.13857500,0.048000,1.260,0.112,2.13000,0.00669,M-R relationship,5.850000,,5123.00
Kepler-211 c,Kepler-211,2,0,6.04045000,0.062000,1.290,0.115,18.30000,0.05800,Mass,46.800000,,5123.00
Kepler-212 b,Kepler-212,2,0,16.25758200,0.133000,1.090,0.097,1.32000,0.00416,M-R relationship,5.600000,,5852.00
Kepler-212 c,Kepler-212,2,0,31.80517400,0.207000,2.740,0.244,7.95000,0.02500,M-R relationship,2.120000,,5852.00
Kepler-213 b,Kepler-213,2,0,2.46236000,0.036000,1.620,0.145,3.26000,0.01020,M-R relationship,4.210000,,5696.00
Kepler-213 c,Kepler-213,2,0,4.82296200,0.057000,2.340,0.209,6.08000,0.01910,M-R relationship,2.610000,,5696.00
Kepler-214 b,Kepler-214,2,0,15.66054400,0.130000,2.610,0.233,7.32000,0.02300,M-R relationship,2.260000,,6169.00
Kepler-214 c,Kepler-214,2,0,28.77980000,0.194000,2.130,0.190,5.18000,0.01630,M-R relationship,2.950000,,6169.00
Kepler-215 b,Kepler-215,4,0,9.36067200,0.084000,1.620,0.145,3.26000,0.01020,M-R relationship,4.210000,,5739.00
Kepler-215 c,Kepler-215,4,0,14.66710800,0.113000,1.770,0.158,3.78000,0.01190,M-R relationship,3.750000,,5739.00
Kepler-215 d,Kepler-215,4,0,30.86442300,0.185000,2.390,0.213,23.60000,0.07400,Mass,9.500000,,5739.00
Kepler-215 e,Kepler-215,4,0,68.16101000,0.314000,1.750,0.156,3.71000,0.01170,M-R relationship,3.800000,,5739.00
Kepler-216 b,Kepler-216,2,0,7.69364100,0.079000,2.350,0.210,6.12000,0.01930,M-R relationship,2.590000,,6091.00
Kepler-216 c,Kepler-216,2,0,17.40666900,0.136000,3.040,0.271,9.48000,0.02980,M-R relationship,1.850000,,6091.00
Kepler-217 b,Kepler-217,3,0,5.37494300,0.065000,2.230,0.199,5.60000,0.01760,M-R relationship,2.770000,,6171.00
Kepler-217 c,Kepler-217,3,0,8.58600400,0.089000,1.850,0.165,4.08000,0.01280,M-R relationship,3.540000,,6171.00
Kepler-217 d,Kepler-217,3,0,3.88689525,0.050500,1.320,0.118,2.30000,0.00724,M-R relationship,5.500000,,6341.00
Kepler-218 b,Kepler-218,3,0,3.61933700,0.046000,1.480,0.132,2.79000,0.00879,M-R relationship,4.730000,,5502.00
Kepler-218 c,Kepler-218,3,0,44.69957600,0.248000,3.140,0.280,10.00000,0.03150,M-R relationship,1.770000,,5502.00
Kepler-218 d,Kepler-218,3,0,124.52446470,0.486500,2.660,0.237,7.56000,0.02380,M-R relationship,2.210000,,5542.00
Kepler-219 b,Kepler-219,3,0,4.58551200,0.057000,2.950,0.263,9.01000,0.02830,M-R relationship,1.930000,,5786.00
Kepler-219 c,Kepler-219,3,0,22.71461300,0.165000,3.580,0.319,12.50000,0.03940,M-R relationship,1.500000,,5786.00
Kepler-219 d,Kepler-219,3,0,47.90364500,0.272000,2.810,0.251,19.10000,0.06000,Mass,4.730000,,5786.00
Kepler-22 b,Kepler-22,1,0,289.86387600,0.812000,2.100,0.187,9.10000,0.02863,Mass,5.200000,G5 V,5596.00
Kepler-220 b,Kepler-220,4,0,4.15980700,0.046000,0.810,0.072,0.45700,0.00144,M-R relationship,4.730000,,4632.00
Kepler-220 c,Kepler-220,4,0,9.03419900,0.076000,1.570,0.140,3.09000,0.00972,M-R relationship,4.390000,,4632.00
Kepler-220 d,Kepler-220,4,0,28.12239700,0.163000,0.980,0.087,0.90400,0.00284,M-R relationship,5.280000,,4632.00
Kepler-220 e,Kepler-220,4,0,45.90273300,0.226000,1.330,0.119,2.33000,0.00733,M-R relationship,5.440000,,4632.00
Kepler-221 b,Kepler-221,4,0,2.79590600,0.037000,1.710,0.153,3.57000,0.01120,M-R relationship,3.920000,,5243.00
Kepler-221 c,Kepler-221,4,0,5.69058600,0.059000,2.930,0.261,15.10000,0.04800,Mass,3.300000,,5243.00
Kepler-221 d,Kepler-221,4,0,10.04156000,0.087000,2.730,0.244,7.90000,0.02490,M-R relationship,2.130000,,5243.00
Kepler-221 e,Kepler-221,4,0,18.36991700,0.130000,2.630,0.235,7.41000,0.02330,M-R relationship,2.240000,,5243.00
Kepler-222 b,Kepler-222,3,0,3.93698100,0.048000,3.160,0.282,10.10000,0.03190,M-R relationship,1.760000,,5433.00
Kepler-222 c,Kepler-222,3,0,10.08881000,0.091000,4.640,0.414,19.40000,0.06120,M-R relationship,1.070000,,5433.00
Kepler-222 d,Kepler-222,3,0,28.08191200,0.180000,3.690,0.329,13.20000,0.04150,M-R relationship,1.440000,,5433.00
Kepler-223 b,Kepler-223,4,0,7.38449000,0.075600,2.990,0.267,7.40000,0.02328,Mass,1.540000,,5803.00
Kepler-223 c,Kepler-223,4,0,9.84564000,0.091600,3.440,0.307,5.10000,0.01605,Mass,0.710000,,5803.00
Kepler-223 d,Kepler-223,4,0,14.78869000,0.120100,5.240,0.467,8.00000,0.02517,Mass,0.310000,,5803.00
Kepler-223 e,Kepler-223,4,0,19.72567000,0.145500,4.600,0.410,4.80000,0.01510,Mass,0.280000,,5803.00
Kepler-224 b,Kepler-224,4,0,3.13292400,0.038000,1.390,0.124,2.51000,0.00790,M-R relationship,5.140000,,5018.00
Kepler-224 c,Kepler-224,4,0,5.92500300,0.058000,3.120,0.278,9.91000,0.03120,M-R relationship,1.790000,,5018.00
Kepler-224 d,Kepler-224,4,0,11.34939300,0.089000,2.300,0.205,5.90000,0.01860,M-R relationship,2.660000,,5018.00
Kepler-224 e,Kepler-224,4,0,18.64357700,0.124000,1.970,0.176,4.54000,0.01430,M-R relationship,3.260000,,5018.00
Kepler-225 b,Kepler-225,2,0,6.73897500,0.056000,1.200,0.107,1.87000,0.00588,M-R relationship,5.950000,M1 V,3682.00
Kepler-225 c,Kepler-225,2,0,18.79423400,0.111000,1.840,0.164,4.04000,0.01270,M-R relationship,3.560000,M1 V,3682.00
Kepler-226 b,Kepler-226,3,0,3.94099700,0.047000,1.550,0.138,24.00000,0.07600,Mass,35.400000,,5571.00
Kepler-226 c,Kepler-226,3,0,5.34955500,0.058000,2.270,0.203,45.20000,0.14200,Mass,21.200000,,5571.00
Kepler-226 d,Kepler-226,3,0,8.10904400,0.076000,1.220,0.109,1.98000,0.00624,M-R relationship,5.990000,,5571.00
Kepler-227 b,Kepler-227,2,0,9.48801500,0.090000,3.110,0.277,9.85000,0.03100,M-R relationship,1.800000,,5854.00
Kepler-227 c,Kepler-227,2,0,54.41869400,0.290000,3.040,0.271,9.48000,0.02980,M-R relationship,1.850000,,5854.00
Kepler-228 b,Kepler-228,3,0,2.56654600,0.038000,1.530,0.136,2.96000,0.00930,M-R relationship,4.540000,,6043.00
Kepler-228 c,Kepler-228,3,0,4.13444400,0.052000,2.700,0.241,7.75000,0.02440,M-R relationship,2.160000,,6043.00
Kepler-228 d,Kepler-228,3,0,11.09428600,0.101000,4.040,0.360,15.40000,0.04830,M-R relationship,1.280000,,6043.00
Kepler-229 b,Kepler-229,3,0,6.25297200,0.062000,2.200,0.196,5.48000,0.01720,M-R relationship,2.830000,,5120.00
Kepler-229 c,Kepler-229,3,0,16.06863800,0.117000,4.920,0.439,21.50000,0.06760,M-R relationship,0.992000,,5120.00
Kepler-229 d,Kepler-229,3,0,41.19491200,0.220000,3.850,0.343,14.20000,0.04450,M-R relationship,1.370000,,5120.00
Kepler-23 d,Kepler-23,3,0,15.27429900,0.124000,2.200,0.196,17.60000,0.05500,Mass,9.080000,,5828.00
Kepler-230 b,Kepler-230,2,0,32.62555500,0.191000,4.260,0.380,16.80000,0.05290,M-R relationship,1.190000,,5588.00
Kepler-230 c,Kepler-230,2,0,91.77324200,0.380000,2.040,0.182,4.82000,0.01520,M-R relationship,3.120000,,5588.00
Kepler-231 b,Kepler-231,2,0,10.06527500,0.074000,1.730,0.154,35.40000,0.11100,Mass,37.600000,M1 V,3767.00
Kepler-231 c,Kepler-231,2,0,19.27156600,0.114000,1.930,0.172,24.10000,0.07600,Mass,18.400000,M1 V,3767.00
Kepler-232 b,Kepler-232,2,0,4.43122200,0.054000,3.080,0.275,9.69000,0.03050,M-R relationship,1.820000,,5847.00
Kepler-232 c,Kepler-232,2,0,11.37934900,0.101000,3.830,0.342,14.00000,0.04420,M-R relationship,1.370000,,5847.00
